course_id,course_title,descriptions,level,subject,url,is_paid
938260,Piano For Singer/Songwriters 2: Pop/Rock Rhythm Immersion,"Singer/songwriters with strong rhythmic feel can create unique songs and cover modern songs authentically!
Strong rhythmic feel can take your playing to a professional level!
It's the difference between a YouTube cover artist who plays a 100 songs the same way (just a wash of that same rhythm pattern he or she knows), and somebody who can interpret songs authentically and create their own rhythm patterns.
Having a strong command of rhythm patterns allows each song to be different, not a wash of the same feeling.
That's why the music of piano wielding singer/songwriters like Ben Folds, Carole King, Sara Bareilles, Diane Birch, Gavin DeGraw, make you feel alive.  It's all in the Rhythm.
But how do you gain strong rhythmic feel?
It's not about memorizing a few rhythm patterns.  That's not what these artists are doing.
Gaining strong rhythmic feel requires rhythm pattern immersion.
This course will immerse you in the 8th note rhythm pattern feel that genre's such as Rock, Pop, Folk, Country, are built upon.
You'll play 8th note rhythm pattern, after 8th note rhythm pattern, after 8th note rhythm pattern, until that feel is internalized.
At the end of this immersion course you will have""8th note feel""and will be able to create your own rhythm patterns for your own songs, and cover other songs authentically.
I'm excited to show you what I've prepared for you!
If you are too, I'll see you on the inside!

Promo music by Ben Sounds",All Levels,Musical Instruments,https://www.udemy.com/piano-singersongwriter-rhythm/,True
997470,"Play Piano 2:  Play 'Love Me Tender By Ear with 2-5 Chords""","Play Old Standards by EAR using CHORDS!
Play Piano 2:  Play Love Me Tender (a.k.a Aura Lee) by EAR using advanced chord progression! WORKBOOK provided to do fun exercises.
I have developed thisAmazing 2-5 Power Chord Reharmonization Methodto help you gain success to playing your favorite standards.
_____________________
2-5 Power Chordsare found in many standards and popular movie themes.  They make rich full sounds that will captivate your audience wanting more.
In this song Love Me Tender, I show you how to take a tune from its basic harmony  ( I  IV  V7 )  to advanced sophisticated chords.
This song was made popular by Elvis Presley when he adapted the tune and wrote his own lyrics to 'Love Me Tender.""  The melody lines are actually taken from ""Aura Lee"", which is a senitmental civil war ballad with music written by George R. Poulton and lyrics by W.W.Fosdick. The song is about a maiden.
First, we need to establish a harmonic foundation to the song with basic chords so that you understand how complex chords come into play.
I also put in a section on Easy Improvisation.  I show you different ways to improvise around the chord progressions so that you learn ""tone motion voice leading"".  Even when you don't play the actual melody of the song, you can hear the song in the background when you play the harmonic chord progressions. This is a good ear training program to help you play many standard and pop songs by EAR.
Learn New 2-5 Reharmonization Rules & Chord Substitutions to Aura Lee.
In this song, I teach you the melody, chords, and reharmonization note-for-note using 2-5 Power chord method.
This ""Series to play poplular songs by ear"" aims to give you practical instructions to playing rich sounding chords even to a simple tune such as this one.
In the full arrangement of Aura Lee, you will be playing these chords:
CM7
F#m7b5
B7
Am7
D7,
Db7,
C6/9
Em7,
Ebdim7
E7
A+
FM7
Fm7
Bb7b9
G7sus
G7
Em7b5
G7b9.
Come on in and join us,
Rosa

*************************************
Rosa's Online School:
Teaching93  Courseson Music & Piano Courses!
OVER74,000Successful students have already taken my online courses since July 2014 with many5 Star Reviews
*************************************
About Rosa's online course at Udemy:
Over74,000very happy students already in my Udemy classes
See the5 Star Reviewsfrom VERY satisfied students
You get free lifetime access
All videos are at your finger tips to watch anytime & anywhere
All future extra lectures and upgrades arealways free
Unconditional Udemy30 day money-back guaranteeand that's my personal promise to your success!
Join this happy family of students
",All Levels,Musical Instruments,https://www.udemy.com/play-piano-2-improvise-play-standards-by-ear-aura-lee/,True
993134,Learn Piano #10 Tritone Chord Substitution with Jazzy Sounds,"Learn Piano Level 10 - Learn to use Tritone Chords Substitution into Away In A Manger To give you song a jazzy sound and feel.
Learn Piano Level 10 is the toughest of all 9 levels.
Imagine, now that you have learned how to do Chord Substitutions from Level 1 to Level 10, you can arrange a simple song like Away in a Manger with advanced chords and play the song with professional sounds. By reharmonizing the song in these 10 levels, you can reharmonize any simple songs in this way to give them sophisticated professional sounds.
In Level 10,we’ve come to the most dissonant chord in the Key of C:  Tritone chord substitutions.  'Tritone' is the tone that is 3 (tri) whole steps above or below the original dominant 7 Chord.   The most dissonant interval between any two tones is 3 whole steps up or 3 whole steps down.
When we watch musicians playing a piece of arrangement, they don't need to think too much to create new advanced chords, such as the tritone chords.
Here's the Secret:Whenever you play the Tritone Chord Substitution, use my trick. Let your fingers move to the b5 of the chord and play the new chord moving to the next chord that is 1/2 step down.
That's it!
That's why they create smooth sounding basslines that mesmerize the audience.
Learn some new tips on how to put in Tritone Chord substitutions into your music arrangement of Away in a Manger.
Tip 1:  Tritone's Unique Interval - Tensed
Tip 2:  Tritones present in Dominant 7 Chords
Tip 3:  Dominant & Respective Tritone Chord Sub share the same 2 tones
Tip 4:  Simple Trick to find Tritone Chord Sub
Tip 5:  Step 1 - Do Db7 Chord Sub to G7
Tip 6:  Step 2 - Do Eb7 Chord Sub to Em7
Tip 7:  Step 3 - Do Gb7 Chord Sub to C7
Tip 8:  Piano Technique 1:  Tritone Chord resolves 1/2 step down
Tip 9:  Piano Technique 2:  Tritone Chord Progression - Beautiful Bass Line
Tip 10:  Piano Technique 3:  Alternate Tritone Chord Progression
Learn how to Insert and Substitute with these new Tritone Chords:
bII7
bIII7
bV7
bVI7
bVII7

When you know how to apply Tritone Chord substitution into Away In A Manger, you will be able to apply them to any songs.
You are going to learn some beautiul bass line arrangements with Tritone chord subs so that you can use it at the ending of songs.
Instead of playing the normal chord progression of:  Em7   Am7   Dm7   G7     C
You will learn to play it in 2 possibilities using Tritone Chord Substitutions, creating 1/2 step movement from one chord to another.
1.Bb7Am7Ab7G7     C
2.      Em7Eb7Dm7Db7C

Come on in and enroll in this course!
Let's have some fun together,
Rosa

*************************************
Rosa's Online School:
Teaching93  Courseson Music & Piano Courses!
OVER74,000Successful students have already taken my online courses since July 2014 with many5 Star Reviews
*************************************
About Rosa's online course at Udemy:
Over74,000very happy students already in my Udemy classes
See the5 Star Reviewsfrom VERY satisfied students
You get free lifetime access
All videos are at your finger tips to watch anytime & anywhere
All future extra lectures and upgrades arealways free
Unconditional Udemy30 day money-back guaranteeand that's my personal promise to your success!
Join this happy family of students",All Levels,Musical Instruments,https://www.udemy.com/learn-piano-10-tritone-chord-substitution-with-jazzy-sounds/,True
41884,Getting Started with Playing Guitar,"Eliminate All the Major Struggles When Getting Started With Playing Guitar
This course is the most""Direct and To the Point""course for ANY guitar player to watch and learn.
Finding 2 Hours of Quality Guitar Lessons that can be accessedanywherefor FREE and atany timeof the day is hard to come by these days.
This free course solves all of those problems.
Follow the Videos in the Exact Same Order and You Will See a Huge Positive Difference in Your Playing

Over 2 hours of Video and PDF attachments for most Lectures
Access this course 24/7, Mac or PC, Iphone, Ipad and Android
Establishing solid core practice habits helps the speed of your results and also the quality of your results.
You'll Go From First Time User, Picking Up the Guitar, to Chord Transitioning AND Everything in Between Including the 9 Most Essential Chords
Erich Andreas is Consider a Top 5 Online Guitar Teacher
Withmore than 730,000Youtube subscribers andover 100 Millionviews his teachings have been able to reach Millions of people all around the world
The built in learning center allows you to track which videos youhave or have notseen or watched.  This is a great feature that gives the student the ability to learn at their own pace.
Still undecided?  Check out the value that's in this course.
23 Lectures equals out to be 6 hours of one-on-one lessons with Erich.  That holds a value of $600 ($100/hr) and you get all of these videos, lectures, and PDFs for FREE.
Nearly 30 years of guitar experience both teaching and playing
Incredible $600 value for Free
Add 2Bonus Videos- That Makes it a Total of 25 Videos!
Special Tip:You're also the first to be notified about any promo codes for any of my other Udemy courses but you have to become a student of this free course to receive these special one-time promo codes.
In all honesty, you can't find a hook-up as good as this anywhere else. 25 videos that will quickly help anyone get started with playing guitar ALL for Free.
My guarantee is that you will see great guitar results if you follow this course and put in the practice.
Scroll up and click on the""Start Learning Now""button.
Check out what our students have to say.  Read the reviews.
Get Started Today",Beginner Level,Musical Instruments,https://www.udemy.com/getting-started-with-playing-guitar/,False
1119610,Harmonica Jamz: The Only Course on Jammin' with Friends,"What would it feel like if you knew that you are a master of this tiny, cool instrument - the harmonica, that you can play any song on it, and you can beautifully jam with your guitarist friends?
To know that you can always simply take out this great little instrument - and just have a blast with it.
Welcome to the course that'll let you do it all!
-
Do you want to play a cool instrument - the harmonica, and to be able to play music with other people? Do you want to play dozens of famous songs on your harmonica, and also to be able to improvise and create your own beautiful solos when jammin' with other people?
This course is exactly what you're looking for, and you will learn all of that in several weeks. Yes, the harmonica is an easy instrument!
In three sentences, what the course is about?
Do you know Bob Dylan? Neil Young? Other famous rockers who jam the harmonica that you like?
This course is your one stop shop for learning how to play songs and jam on the harmonica BETTER than all of these guys, quickly.
And you DON'T have to have previous musical experience - since it is designed for experienced musicians or total beginners alike. Harmonicas are easy - and this is the optimized, most effective way to learn it.

---
Why should you listen to me?
Hi, my name is Alon Cooper. I am a music artist, touring the world while running my online teaching business, playing venues with a band / solo, and learning with the most inspiring musicians wherever I go. In the last 8 years I've spent long periods in Australia, northern Europe, the USA, Sri Lanka, and more. Originally I am from Tel Aviv, Israel.
I hope I can be your helpful friend on your musical journey.
I have a huge passion for passing on my knowledge and seeing others succeed. In 2014 I founded the blog GuitarSongsMasters-com, and shortly after also created the accompanying Guitar Songs Masters video courses - that have gained over 100K students so far.
---
""Excellent course, I never played any instrument before but after a couple of jam sessions with Alon I was already jamming with my dad at home. The quality of the video editing and the helpful texts on screen were also very impressive."" Josh Cole, England.
Wait. Why should I play the harmonica anyway?
Well, harmonicas are unique instruments in a couple of ways. They are:
Easy to learn and to play.(when done with the right teaching method)
Extremelycompact- can always in your backpack or pocket, ready to play.
AFFORDABLE.40$ buy you the best ones, hand-made in Germany.
Socialinstruments - alwaysready to jamwith other guitarists and friends.
Sound great withmultiple music genresfrom rock, to blues, to pop and country.
Develop your earsandfeelfor the music.
Why shouldn't I take another course or just watch free YouTube lessons?
Two reasons:
1) Your time is valuable, and trying to learn your way through random lessons on random harmonica topics (instead of using a systematic, proven approach) will never get you as far as where I can take you - and in a much shorter time.
2)The course is is built in a unique way which makes it the most interactive(and therefore - fun and easy to learn from) harmonica course online. After each lecture, we will have an interactive jam session where you will be playing the harmonica along to the relevant music, while the key points that we just talked about will be right in front of you, in a text form.
This way, you have fun while the knowledge gets implemented in your brain and gets you ready to get out there and jam with real people.
*The course is professionally produced and filmed in a boutique music studio, and instandards of qualitythat are unknown in the harmonica videos world. The lessons are a joy to watch and listen to - as you can see in the previews.
What are the topics that are covered in the course? How will they help me?
We cover two big topics: 1) Playing Songs. 2) Improvising music and jammin' with other people.
It is all done using the following ""building blocks"":
Playing the harmonica withthe tone of a professional- to get the most beautiful sound you can out of your harp.
Learning to play single notes - this will enable you toenrich your musical pallete and play ANY song.
We will learn specifically how toplay some famous rock songsto get you started.
You will learn the essentials of music theory - this will enable you tostart IMPROVISING your own riffs.
When you know how to improvise, you can confidentlyget out there and jam with other musicians!
You willacquire a solid sense of rhythmthrough the Harmonica Rhythm Method™. Rhythm is one of the biggest foundations to sound great on any music instrument.
You will know all the notes of the harmonica in all three octaves. This means you will be able toplay songs by earand to improvise with ease - instead of randomly ""shooting in the dark"" like how most amateur harmonica players do.
All the lessons are built in a revolutionary, interactive way. How exactly?
In the first part of each lesson - I am in the studio, teaching you the new technique while giving examples on HD video.
In the second part of each lesson - the course becomes totally interactive - I am playing a jam track for you, (in beautiful, live HD video as you can see in the free preview) while you are at home jammin' along. On screen I will be reminding you, through text, all the key points we just talked about.
So you get to learn while havin' fun and while you are much more likely to ingrain the material than with any other course out there!
Sound good! You mentioned that we'll learn some songs. Which songs exactly?
Yes! Playing songs' melodies is one of the most satisfying musical experiences you can have.
In the course, I will show you my examples of those songs, and then you will get to play them yourself while I show you the harmonica notes on screen and the music is playing for you in the background withoutmyharmonica. (check out the preview of ""Let It Be"".
The songs that we will learn include:
The Beatles - Let It Be
Leonard Cohen - Hallelujah
Old Crow Medicine Show - Wagon Wheel
Louis Armstrong - What A Wonderful World
Bob Marley - Jammin'
Neil Young - Heart of Gold
Bob Dylan - Knockin' on Heaven's Doors
The Rolling Stones - Angie
You Are My Sunshine
Elvis Presley - Can't Help Falling in Love with You
and 10+ others!
Can't wait to see you inside!",Beginner Level,Musical Instruments,https://www.udemy.com/harmonicajamz/,True
476988,Guitar - Blues Guitar for Beginners,"This course begins with an introduction of me showing that you can go from zero knowledge of the guitar, to playing awesome blues riffs that everyone will tap they're foot to.
You'll realise that playing the guitar is much easier then you thought, regardless of previous fear and doubt that might have been stopping you until now.
I walk you through all the elements that you'll need to know in order to play those groovy blues riffs you've always been dreaming about.
Each short, intense (and sometimes funny) lecture helps you learn about different aspects of playing the guitar (not just blues).
Every lecture has a supported guitar play-along, so that you can watch and listen to me, while playing along at home. This way, you'll never get lost, and you can listen to the track as many time as you need to.
You have the opportunity to become the guitar player you have always dreamed of. The lessons in the course are designed to teach the blues, but much of the lessons can be used in any other style that you want to play.
Throughout the course, you'll have the opportunity to ask me questions and get quick support. This way you're never alone, I'm always cheering you on!
By the end of this course, you'll know what you need to play guitar riffs with confidence and pride. You'll be able to pull out your guitar and friends/family will be shocked by the fast and amazing progress you made in such a short period time.",Beginner Level,Musical Instruments,https://www.udemy.com/beginner-blues-guitar/,True
1159988,Electric Guitar for Beginners - RockStarter Level 1,"RockStarter Level 1 is 2 hours and 43 minutes long and includes a full color PDF E-Book to print/ follow along with.
Welcome to the Rockstarter series for beginner Rock style guitar. The RockStarter Level One course is designed for the beginner guitar player, or for someone who has some experience playing acoustic guitar but would now like to move into the world of electric rock style guitar playing.  The course is laid out in a very structured and systematic way. Every topic/ technique is taught in extensive detail and every section progresses from the previous one. You can spend as much time on each section as you need.
In Rockstarter Level 1, we begin with some basic technique and theory review and then talk about guitar effects pedals like overdrive and distortion to help you achieve that classic rock guitar sound.
Then we jump into important strumming hand techniques like Palm Muting and Percussive Strumming.
We will show you how you can make slight changes to chords you already know, to give them more of a rock guitar sound.
Then will learn what “Power Chords” are and how they are made as well as some technique tips on how to make them sound even better.
Next we will show you some common rock chord progressions that will remind you of many of your favorite rock songs, and we will incorporate techniques such as “Sliding Power Chords”, “Hammer Ons” and “Pull Offs”
You will learn how to play the Major scale and the Minor Pentatonic scale across two octaves and how to start using these scales in solos.
Then the real fun begins as we look at how to get started playing Lead guitar and introduce techniques such as Vibrato and String Bending.
Finally, we bring it all together and show you how you can start combining these techniques to create awesome sounding lead guitar riffs!
This course is packed with information, but it is presented in a structured, and systematic way. Each step of the way you will be building upon the knowledge you have learned in the previous lessons, so you will never feel overwhelmed or in over your head. You can move through these lessons at your own pace and watch the videos as many times as you like.
Rockstarter Level 1 is 2 hours and 43 minutes long and includes the following lessons:
Part 1: Parts of the Electric Guitar
Part 2: Technique Review
Part 3: Tone/ Effects Pedals
Part 4: The Notes on the Neck
Part 5: The Major Scale
Part 6: Right Hand Muting
Part 7: Palm Muting (watch for free on this page)
Part 8: Modified Chords
Part 9: Power Chords
Part 10: Power Chord Progressions
Part 11: Sliding Power Chords
Part 12: Open String Power Chords (watch for free on this page)
Part 13: Open String Power Chord Progressions
Part 14: Transition Notes
Part 15: The I, IV, V Progression
Part 16: Percussive Strums (watch for free on this page)
Part 17: Hammer On Chords
Part 18: Major Scale Two Octaves
Part 19: Lead Guitar
Part 20: Minor Pentatonic Scale
Part 21: Minor Pentatonic Scale Two Octaves
Part 22: Vibrato Techniques
Part 23: Using Vibrato
Part 24: Hammer Ons and Pull Offs
Part 25: String Bending
Part 26: Soloing
Part 27: Conclusion",Beginner Level,Musical Instruments,https://www.udemy.com/electric-guitar-for-beginners-rockstarter-level-1/,True
659918,Piano Runs & Fills #2: Play Rolling Cascading Runs for Intro,"Piano Runs & Fills:  Play Rolling Cascading Runs for Introduction of Songs
Do you often wonder what chord progressions musicians use when they perform at the beginning of their song?
Many musicians love to play the1625 Chord progressionfor the introduction of their songs.  They create a dreamy atmosphere for the audience to flavor as they listen to the performance.
Many piano players are frustrated when it comes to playing runs, especially when they see that there are lots of notes going up or coming down.  They will be forever counting where the notes are and how to keep up with the rhythm?
Do you know that there is a MUCH easier way to play runs?
You do not need to spend all your time counting the notes and tapping the beat to see if you are playing in the rhythm.
Here's the SECRET of this course:You are going to learn how to play 36 notes beautifully in this rolling cascading run without the need to practice for days to get your notes correct.
What you need is to learn aNEWway of thinking when you play Runs!
1.  Learn to see notes in groups.
2.  Learn to put the notes in triplets to create a group.
In this course, you will learn the following piano techniques:
1.  Piano Technique 1: Play Triplets for each beat
2.  Piano Technique 2: Play runs in Rhythm
3.  Piano Technique 3:  Keep the Sustain pedal on
4.  Piano Technique 4:  Use Color Chord Augmented +5 for the dominant chord
5.  Piano Technique 5:  Left hand plays the 1625 Bass line with variation
Follow my 3 Piano Tips:
Piano Tip 1: Use Triplets to create the Rolling Effect
Piano Tip 2: Do not count 36 notes but THINK in Groups
Piano Tip 3: Put the weight on the pinkie when you come down on the triplet
You will learn easy right hand techniques to create flowing beautiful runs without hesitation.
Once you coordinate both Left hand & Right hand in a well coordinated manner, you will be putting these 1625 Rolling Cascading Runs to any songs you with in C Key.
There are 8 Piano Demos and 8 Piano Practices for you to play along!
Come on in and enroll in this course!
Let's have some fun together,
Rosa

*************************************
Rosa's Online School:
Teaching93  Courseson Music & Piano Courses!
OVER74,000Successful students have already taken my online courses since July 2014 with many5 Star Reviews
*************************************
About Rosa's online course at Udemy:
Over74,000very happy students already in my Udemy classes
See the5 Star Reviewsfrom VERY satisfied students
You get free lifetime access
All videos are at your finger tips to watch anytime & anywhere
All future extra lectures and upgrades arealways free
Unconditional Udemy30 day money-back guaranteeand that's my personal promise to your success!
Join this happy family of students
",All Levels,Musical Instruments,https://www.udemy.com/piano-runs-fills-2-play-rolling-cascading-runs-for-intro/,True
422546,Piano - Circle of 5ths to Play A Song in 12 Keys in 12 Days,"Many piano students do not know how to practice at the piano.They sit at the piano, and they are bored to tears trying to do drilling exercises.  Is this your situation?  Months and years go by, their piano playing does not improve.  The reason is that they do NOT know how to practice at the piano in a worthwhile and effective manner.
Do you want to take your piano playing to a higher level?
Learn  how to practice at the piano in a FUN way!
Here's the Secret:The Circle of 5ths is a musical instrument that teaches us a lot about chords and chord progressions in songs.  In this course, I am going to show you a'magical method'of using the Circle of 5ths to play a song in ALL 12 Keys EFFORTLESSLY in only 12 days.  Yes, only 12 days!
For many people, to try to play in 3 or 4 keys is a big task already.  After this course, you are going to find out my magic method of using the Circle of 5ths to help you master 12 Keys EFFORTLESSLY in 12 days.  Why Effortlessly?  Because you will discover for yourself that you only need to learnONE NEW Chorda day in each of the 12 days to play a song in all 12 keys.
Isn't this fantastic?  The Method is already embedded inside the Circle and I am going to reveal to you how you are going to practice a song in all 12 Keys in only 12 days.

In traditional music learning,we need 3 years to master all 12 keys.  Here in this non-traditional method of using the Circle of 5ths, it will just take you 12 DAYS.  I've seen this happening quickly to my students after taking this course, and it will happen to you too.
You need to embrace this method to shorten your practice time and to enjoy your time at the piano!
And I will even show you5 techniquesto play a song beautifully in all these 12 Keys:
1.  Open 10th Technique
2.  Melody in 3rds, 6ths, Octaves
3.  Chord Inversions
4.  Raindrop Fillers
6.  Open 10th Ending.

Enroll into the course and have fun,
Rosa
*****************************************

Course Syllabus:
You are going to have a fun time to use theCircle of 5thsto practice your songs!
Along the way, you will pick up these42 Magic Tipswith theSong practiceson Amazing Grace with 5 Piano Techniques & following simple lead sheet or score sheet.
This method works on any songs you wish to practice. Follow this cycle of 12 days and I can assure you that when you do this the 3rd time of 12 days, you will have a lot of confidence playing in any keys, even the more difficult keys like Key of B, Db and Gb.
This course is going to give you a fast accelerated track to have a fun time at the piano practice! No more boring moments. And each day, you see 'big' leap forward improvement as you master a new key.
Day 1: Key of C in Amazing Grace
Magic Music Theory Tip 1: C Key - I IV V7, C F G7
Magic Music Theory Tip 2: C Scale - All white keys
Magic Music Theory  Tip 3: Chord Inversions Theory & Practice
Magic Music Theory  Tip 4: Chord Practice: RH Major Chords, 1st, 2nd Inversions
Magic Music Theory Tip 5: Left Hand Technique - Open 10th Professional sound
Magic Music Theory Tip 6: Song practice: Play Amazing Grace with the 5 great sounding piano techniques
Magic Music Theory Tip 7: Song practice: Play Along with score sheet / lead sheet
Magic Music Theory Tip 8: Bonus Technique - Raindrop Filler
Day 2: Key of G in Amazing Grace
Magic Music Theory Tip 9: G Key - I IV V7 - G C D7
Magic Music Theory Tip 10: Use the Circle of 5ths to Method - Learn one new chord D7
Magic Music Theory Tip 11: G Scale - One Black Key - F#
Piano Practice:
Scale Practice of G Scale
Chord Practice of new chord: D7
Chord Practice G Key - I IV V Chord Inversions
Song Practice - Amazing Grace in G Key with 5 great piano techniques
Song Practice - Play Along following lead sheet
Day 3: Key of D in Amazing Grace
Magic Music Theory Tip 12: D Key - I IV V7 - D G A7
Magic Music Theory Tip 13: Use the Circle of 5ths to Method - Learn one new chord A7
Magic Music Theory Tip 14: D Scale - Two Black Keys - F# C#
Piano Practice:
Scale Practice of D Scale
Chord Practice of new chord: A7
Chord Practice D Key - I IV V Chord Inversions
Song Practice - Amazing Grace in D Key with 5 great piano techniques
Song Practice - Play Along following a lead sheet
Day 4: Key of A in Amazing Grace
Magic Music Theory Tip 15: A Key - I IV V7 - A D E7
Magic Music Theory Tip 16: Use the Circle of 5ths to Method - Learn one new chord E7
Magic Music Theory Tip 17: A Scale - Three Black Keys - F# C# G#
Piano Practice:
Scale Practice of A Scale
Chord Practice of new chord: E7
Chord Practice A Key - I IV V Chord Inversions
Song Practice - Amazing Grace in A Key with 5 great piano techniques
Song Practice - Play Along following a lead sheet
Day 5: Key of E in Amazing Grace
Magic Music Theory Tip 18: E Key - I IV V7 - E A B7
Magic Music Theory Tip 19: Use the Circle of 5ths to Method - Learn one new chord B7
Magic Music Theory Tip 20: E Scale - Four Black Keys - F# C# G# D#
Piano Practice:
Scale Practice of E Scale
Chord Practice of new chord: B7
Chord Practice E Key - I IV V Chord Inversions
Song Practice - Amazing Grace in E Key with 5 great piano techniques
Song Practice - Play Along following a lead sheet
Day 6: Key of B in Amazing Grace
Magic Music Theory Tip 21: B Key - I IV V7 - B E F#7
Magic Music Theory Tip 22: Use the Circle of 5ths to Method - Learn one new chord F#7
Magic Music Theory Tip 23: B Scale - Five Black Keys - F# C# G# D# A#
Piano Practice:
Scale Practice of B Scale
Chord Practice of new chord: F#7
Chord Practice B Key - I IV V Chord Inversions
Song Practice - Amazing Grace in B Key with 5 great piano techniques
Song Practice - Play Along following a lead sheet
Day 7: Key of F in Amazing Grace
Magic Music Theory Tip 24: F Key - I IV V7 - F Bb C7
Magic Music Theory Tip 25: Use the Circle of 5ths to Method - Learn one new chord Bb
Magic Music Theory Tip 26: F Scale - One Black Key - Bb
Piano Practice:
Scale Practice of F Scale
Chord Practice of new chord: Bb
Chord Practice F Key - I IV V Chord Inversions
Song Practice - Amazing Grace in F Key with 5 great piano techniques
Song Practice - Play Along following a lead sheet
Day 8: Key of Bb in Amazing Grace
Magic Music Theory Tip 27: Bb Key - I IV V7 - Bb Eb F7
Magic Music Theory Tip 28: Use the Circle of 5ths to Method - Learn one new chord Eb
Magic Music Theory Tip 29: F Scale - Two Black Keys - Bb, Eb
Piano Practice:
Scale Practice of Bb Scale
Chord Practice of new chord: Eb
Chord Practice Bb Key - I IV V Chord Inversions
Song Practice - Amazing Grace in Bb Key with 5 great piano techniques
Song Practice - Play Along following a lead sheet
Day 9: Key of Eb in Amazing Grace
Magic Music Theory Tip 30: Eb Key - I IV V7 - Eb Ab Bb7
Magic Music Theory Tip 31: Use the Circle of 5ths to Method - Learn one new chord Ab
Magic Music Theory Tip 32: Eb Scale - Three Black Keys - Bb, Eb, Ab
Piano Practice:
Scale Practice of Eb Scale
Chord Practice of new chord: Ab
Chord Practice Eb Key - I IV V Chord Inversions
Song Practice - Amazing Grace in Eb Key with 5 great piano techniques
Song Practice - Play Along following a lead sheet
Day 10: Key of Ab in Amazing Grace
Magic Music Theory Tip 33: Ab Key - I IV V7 - Ab Db Eb7
Magic Music Theory Tip 34: Use the Circle of 5ths to Method - Learn one new chord Db
Magic Music Theory Tip 35: Ab Scale - Four Black Keys - Bb, Eb, Ab, Db
Piano Practice:
Scale Practice of Ab Scale
Chord Practice of new chord: Db
Chord Practice Ab Key - I IV V Chord Inversions
Song Practice - Amazing Grace in Ab Key with 5 great piano techniques
Song Practice - Play Along following a lead sheet
Day 11: Key of Db in Amazing Grace
Magic Music Theory Tip 36: Db Key - I IV V7 - Db Gb Ab7
Magic Music Theory Tip 37: Use the Circle of 5ths to Method - Learn one new chord Gb
Magic Music Theory Tip 38: Db Scale - Five Black Keys - Bb, Eb, Ab, Db, Gb
Piano Practice:
Scale Practice of Db Scale
Chord Practice of new chord: Gb
Chord Practice Db Key - I IV V Chord Inversions
Song Practice - Amazing Grace in Db Key with 5 great piano techniques
Song Practice - Play Along following a lead sheet
Day 12: Key of Gb in Amazing Grace
Magic Music Theory Tip 39: Gb Key - I IV V7 - Gb Cb Db7
Magic Music Theory Tip 40: Use the Circle of 5ths to Method - Learn one new chord Cb
Magic Music Theory Tip 41: Gb Scale - Five Flats - Bb, Eb, Ab, Db, Gb, Cb
Piano Practice:
Scale Practice of Gb Scale
Chord Practice of new chord: Cb
Chord Practice Gb Key - I IV V Chord Inversions
Song Practice - Amazing Grace in Gb Key with 5 great piano techniques
Song Practice - Play Along following a lead sheet
Conclusion:
Final Magic Tip 42:

Rosa's Powerful Method of Using Rotating Circle of 5ths to practice a song in 12 Keys in 12 Days! All you need is to learn one NEW chord a day to master all 12 Keys!


*************************************
Rosa's Online School:
Teaching93  Courseson Music & Piano Courses!
OVER74,000Successful students have already taken my online courses since July 2014 with many5 Star Reviews
*************************************
About Rosa's online course at Udemy:
Over74,000very happy students already in my Udemy classes
See the5 Star Reviewsfrom VERY satisfied students
You get free lifetime access
All videos are at your finger tips to watch anytime & anywhere
All future extra lectures and upgrades arealways free
Unconditional Udemy30 day money-back guaranteeand that's my personal promise to your success!
Join this happy family of students
",All Levels,Musical Instruments,https://www.udemy.com/use-circle-of-5ths-to-play-a-song-in-12-keys-in-12-days/,True
1116196,Essential Theory and Technique for Guitar,"The Essential Theory and Technique for Guitar course is designed for two main types of people; the beginner guitar player who has no guitar or musical experience and those who can play guitar a little bit but are wanting to understand the music theory behind what they are playing and to improve on their technique.
Music Is A Language
Learning music is like learning a language. Music notes are like letters of the alphabet. When you learn how to combine them, you can create chords, which are like words, and with words you can create sentences and tell stories.
There are some great guitar players who don’t necessarily know all of the theory behind what they are playing, but using the above analogy of music as a language, imagine the potential that is being missed out on by not fully understanding what you are playing. If you were taking a trip to France, you could buy a translation book that could tell you how to say certain phrases in French, such as “Where is the bathroom?” or “What time is it?”, but imagine how much more you could communicate if you were able to construct your own sentences and phrases in French? You could say whatever you wanted without limits. Music is similar; by understanding the“why”, and practicing the“how”you reduce the limitations and open up a world of opportunity to express yourself with your instrument.
The course includes a full color PDF E-Book which is over 50 pages and provides further explanation of the material in the videos as well as guitar neck diagrams for your reference.
This course is 2 hours and 20 minutes long and should provide you with weeks worth of material to work on.
The topics you will learn in this course include;
Part 1: Parts of the Guitar
Part 2: The Musical Alphabet
Part 3: Notes on the Neck (Watch for free on this page)
Part 4: Neck Diagrams
Part 5: Holding the Guitar
Part 6: Holding the Pick (Watch for free on this page)
Part 7: Picking the Strings
Part 8: Left Hand Technique (Watch for free on this page)
Part 9: The Chromatic Scale (Watch for free on this page)
Part 10: The Spider Exercise
Part 11: The C-Major Scale
Part 12: What is a “Key?”
Part 13: Standard Notation
Part 14: How Chords Are Made
Part 15: Playing Chords on the Guitar
Part 16: Other Major Scales
Part 17: Other Major Scales on the Guitar
Part 18: The G-Major Chord
Part 19:Conclusion",Beginner Level,Musical Instruments,https://www.udemy.com/essential-theory-and-technique-for-guitar/,False
